Unnamed: 0,timestamp,Project-ID,Section-ID,Section-Title,Section-Outline-Level,Section-Index,Section-Status,Verb,Actor-Name,Version-Changelog,Version-ID,Media-ID,Media-Caption,Message-ID,Annotation-ID,Object-Type,Research-Task-Type,Case-ID,Deadline
3a028f3a-ebd3-4335-8cfc-87603719b5bc,2024-12-22T22:48:00.000Z,2,5,Prototype Description,0,5,,created,Hazel,,,43,,,64,comment,Synthetisieren,,2025-01-31T23:59:59.000Z
bba4fb95-1026-4ec4-8d39-f01c2d248630,2024-12-22T22:57:00.000Z,2,4,Design Thinking Process,0,4,,typed,Elena,,,,,,,text,Synthetisieren,,
0541bda5-02bb-4718-bb1d-bc4ce99c1c81,2024-12-22T23:00:00.000Z,2,5,Prototype Description,2,5,submitted,submitted,Ava,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
b7852b6d-c74b-4934-a8f3-82dd578f116c,2024-12-22T23:00:00.000Z,1,4,Data Collection & Analysis,2,4,submitted,submitted,Chloe,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
f7e49862-1ed7-4909-99ce-8ec8f2cd4c82,2024-12-22T23:00:00.000Z,2,4,Design Thinking Process,2,4,submitted,submitted,Caleb,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
31502cb5-8b40-4be9-89ed-13495116a5dc,2024-12-22T23:00:00.000Z,2,5,Prototype Description,2,5,submitted,submitted,Levi,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
714002cc-3424-4e66-b039-ac0f97c83671,2024-12-22T23:00:00.000Z,1,4,Data Collection & Analysis,2,4,submitted,submitted,Skye,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
5364c7f1-90c2-48aa-ab71-bd24a517f3d7,2024-12-22T23:00:00.000Z,1,2,Literature Review,1,2,submitted,submitted,Ivy,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
0c346f3c-ad31-4a1a-bbf7-abc409ccfcaa,2024-12-22T23:00:00.000Z,1,5,Solution Design,1,5,submitted,submitted,Nina,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
cbc6aacb-97ef-498d-8962-0c8a47a91ce1,2024-12-22T23:00:00.000Z,1,5,Solution Design,1,5,milestone,created_milestone,Nina,Milestone created,,,,,,project,Synthetisieren,,2024-12-24T23:59:59.000Z
816eed19-f484-4e1a-ba2c-0744b5d8ab79,2024-12-22T23:00:00.000Z,2,3,Literature Review,1,3,submitted,submitted,Lucy,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
c0b13abd-32df-4044-8cb2-33466ff81c45,2024-12-22T23:00:00.000Z,2,3,Literature Review,1,3,milestone,created_milestone,Lucy,Milestone created,,,,,,project,Analysieren,,2024-12-24T23:59:59.000Z
7ad43df1-5617-4f4f-b367-54d75733777e,2024-12-22T23:00:00.000Z,1,2,Literature Review,1,2,submitted,submitted,Mia,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
09ef90d1-c4d6-421c-890a-dce6175d662f,2024-12-22T23:00:00.000Z,2,3,Literature Review,1,3,submitted,submitted,Cole,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
c9c41c9b-21b7-4c95-aef9-6f2606fd0176,2024-12-22T23:00:00.000Z,2,3,Literature Review,1,3,milestone,created_milestone,Cole,Milestone created,,,,,,project,Analysieren,,2024-12-24T23:59:59.000Z
8c262707-128f-483f-8fed-a0b059d7f029,2024-12-22T23:00:00.000Z,1,4,Data Collection & Analysis,2,4,submitted,submitted,Daniel,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
8253c86e-5b47-40cd-9731-2462bd43326d,2024-12-22T23:00:00.000Z,1,4,Data Collection & Analysis,2,4,submitted,submitted,Samuel,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
ff08aafd-5181-4a57-8bb8-4c34361ba8c9,2024-12-22T23:00:00.000Z,1,3,Research Methodology,1,3,submitted,submitted,Irene,,,,,,,section,Sonstiges,,2024-12-24T23:59:59.000Z
ae5c6b9b-9e35-44f2-a4bd-b0e796de3c79,2024-12-22T23:18:00.000Z,1,3,Research Methodology,0,3,,created,Grace,,,,,208,,message,Sonstiges,,
595df48b-c1e6-4f37-aaf4-9c2e74233f78,2024-12-22T23:31:00.000Z,1,3,Research Methodology,0,3,,started editing of,Irene,,,,,,,content,Sonstiges,,2024-12-24T23:59:59.000Z
18b4889f-18fa-467c-90b9-db95eacb73be,2024-12-23T01:28:00.000Z,1,6,Prototype & Testing,0,6,,created,Omar,,,81,,,105,comment,Synthetisieren,,
7bf70de0-2b5a-4a67-9716-085b59fd8a69,2024-12-23T01:35:00.000Z,1,5,Solution Design,0,5,,uploaded,Sarah,,,109,Concept sketch illustrating modular toolkit adaptability via adjustable parameters.,,,video,Synthetisieren,,2024-12-24T23:59:59.000Z
40d9ebe5-6263-43ea-9d59-fb924355297f,2024-12-23T01:37:00.000Z,2,3,Literature Review,0,3,,clicked,Emma,,,,,,,media,Analysieren,,2024-10-31T23:59:59.000Z
3b083487-7818-4f22-af31-d1d28f72ed6f,2024-12-23T03:10:00.000Z,1,5,Solution Design,0,5,,commented,Alice,,,,,,,document,Synthetisieren,,
22b5b37c-c7d8-4d97-ace8-dbd063fc61e1,2024-12-23T04:09:00.000Z,1,4,Data Collection & Analysis,0,4,,developed,Olivia,,,,,,,framework,Analysieren,,
6ae126ad-578d-4148-8797-acc8660cff1f,2024-12-23T19:08:00.000Z,1,5,Solution Design,0,5,,created,Nathan,,,115,,,155,comment,Synthetisieren,,2024-12-24T23:59:59.000Z
c703c188-cade-4608-84c3-ea74d48fbaf5,2024-12-23T19:21:00.000Z,1,6,Prototype & Testing,0,6,,uploaded,Ava,,,17,Prototype version showing modular interface design with feedback loop integration.,,,video,Synthetisieren,,2025-01-31T23:59:59.000Z
5a546e62-9570-4c29-b290-7aa26767d6d6,2024-12-23T19:55:00.000Z,1,3,Research Methodology,1,3,WIP,started editing of,Amelia,,,,,,,section,Sonstiges,,2024-12-24T23:59:59.000Z
aec7d710-69d5-4168-a115-2f0d7d6d1ee6,2024-12-23T20:02:00.000Z,1,3,Research Methodology,1,3,WIP,updated,Amelia,Clarified the rationale for combining quantitative and qualitative data.,328,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
83366851-a910-430c-a733-9087bc0aefbe,2024-12-23T20:24:00.000Z,1,5,Solution Design,0,5,,viewed,Maya,,,,,,,media,Synthetisieren,,2024-12-24T23:59:59.000Z
7c6f8c14-b7f3-40ef-b6df-3e97f6723d43,2024-12-23T22:30:00.000Z,2,4,Design Thinking Process,0,4,,started editing of,Kai,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
5c866aa0-65f1-45a5-a9a2-d5ff9a076dd5,2024-12-23T22:30:00.000Z,1,5,Solution Design,0,5,,started editing of,Ben,,,,,,,text,Synthetisieren,,2024-12-24T23:59:59.000Z
9df591df-adb5-4d36-a61d-3e76c62b3a5b,2024-12-23T23:00:00.000Z,2,3,Literature Review,1,3,submitted,submitted,Mira,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
0d68b73d-096a-47a9-97eb-b674bbd17a63,2024-12-23T23:00:00.000Z,2,3,Literature Review,1,3,milestone,created_milestone,Mira,Milestone created,,,,,,project,Analysieren,,2024-12-24T23:59:59.000Z
955ddf35-03f7-491f-9005-7a465801080c,2024-12-23T23:00:00.000Z,1,3,Research Methodology,1,3,submitted,submitted,Theo,,,,,,,section,Sonstiges,,2024-12-24T23:59:59.000Z
6150c816-3811-40ac-a42d-49d7b3ac71ae,2024-12-23T23:00:00.000Z,1,3,Research Methodology,1,3,milestone,created_milestone,Theo,Milestone created,,,,,,project,Sonstiges,,2024-12-24T23:59:59.000Z
971418e1-5f71-4571-abb9-38d95167d5cb,2024-12-23T23:00:00.000Z,1,4,Data Collection & Analysis,2,4,submitted,submitted,Owen,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
a5e9f1fb-b62a-44f8-b424-91f0866cf056,2024-12-23T23:00:00.000Z,1,3,Research Methodology,1,3,submitted,submitted,Mason,,,,,,,section,Sonstiges,,2024-12-24T23:59:59.000Z
99ce820e-d7d6-4677-9b9d-73f868580c55,2024-12-23T23:00:00.000Z,1,3,Research Methodology,1,3,milestone,created_milestone,Mason,Milestone created,,,,,,project,Sonstiges,,2024-12-24T23:59:59.000Z
91ab86b1-ba23-443e-bd32-c5f397054244,2024-12-23T23:00:00.000Z,1,2,Literature Review,1,2,submitted,submitted,Hazel,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
6aac3105-e3b0-4c0f-8fe9-a2b66afcfe5c,2024-12-23T23:00:00.000Z,2,5,Prototype Description,2,5,submitted,submitted,Finn,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
e67ee89d-2ca6-4cef-ac60-edcf9bf70233,2024-12-23T23:00:00.000Z,2,5,Prototype Description,2,5,milestone,created_milestone,Finn,Milestone created,,,,,,project,Synthetisieren,,2024-12-24T23:59:59.000Z
a58ff734-ae16-46f5-a63b-955bcd0f1a8f,2024-12-23T23:00:00.000Z,2,4,Design Thinking Process,2,4,submitted,submitted,Grace,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
c21fbdc8-99a6-417c-bc16-54a1304b5ebc,2024-12-23T23:00:00.000Z,1,4,Data Collection & Analysis,2,4,submitted,submitted,Omar,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
9bb3f9e3-5a65-4baf-b45e-d8fcf7dddb27,2024-12-23T23:00:00.000Z,1,5,Solution Design,1,5,submitted,submitted,Ben,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
7f5d2bf1-5169-4707-9387-05deb0f95e9b,2024-12-23T23:00:00.000Z,1,5,Solution Design,1,5,milestone,created_milestone,Ben,Milestone created,,,,,,project,Synthetisieren,,2024-12-24T23:59:59.000Z
af12d576-6017-46ec-b590-d1ecc9baeb5d,2024-12-23T23:00:00.000Z,1,4,Data Collection & Analysis,2,4,submitted,submitted,Ella,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
86f7efc5-5f36-4f76-9734-b54121826bd2,2024-12-23T23:00:00.000Z,2,3,Literature Review,1,3,submitted,submitted,Adam,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
2630035a-4389-48f8-9a42-c7f4aad39b3a,2024-12-23T23:00:00.000Z,2,3,Literature Review,1,3,milestone,created_milestone,Adam,Milestone created,,,,,,project,Analysieren,,2024-12-24T23:59:59.000Z
fdc8c89d-4bb6-4807-9303-02ef58a3dcba,2024-12-23T23:00:00.000Z,2,4,Design Thinking Process,2,4,submitted,submitted,Daniel,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
a016ffcd-9846-4333-996b-247660967b6c,2024-12-23T23:00:00.000Z,1,4,Data Collection & Analysis,2,4,submitted,submitted,Henry,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
5b7ce010-4958-4997-a439-98ee4c68090a,2024-12-23T23:00:00.000Z,1,3,Research Methodology,1,3,submitted,submitted,Amelia,,,,,,,section,Sonstiges,,2024-12-24T23:59:59.000Z
0b54a339-a062-4175-9c90-620566618348,2024-12-23T23:00:00.000Z,1,3,Research Methodology,1,3,milestone,created_milestone,Amelia,Milestone created,,,,,,project,Sonstiges,,2024-12-24T23:59:59.000Z
296d119c-89f9-436f-91e2-0cfd971732fa,2024-12-23T23:00:00.000Z,2,4,Design Thinking Process,2,4,submitted,submitted,Samuel,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
7131ccac-69ae-4ab1-a316-d3fc5bdbfc25,2024-12-23T23:31:00.000Z,1,4,Data Collection & Analysis,0,4,,viewed,Hazel,,,,,,,spreadsheet,Analysieren,,
94d9f2cc-2290-4925-9fdf-c2b0f194b2f1,2024-12-24T01:28:00.000Z,1,3,Research Methodology,0,3,,created,Theo,,,9,,,9,comment,Sonstiges,,2024-12-24T23:59:59.000Z
b261ceca-517a-4f27-a818-e363b5001274,2024-12-24T01:28:00.000Z,2,4,Design Thinking Process,0,4,,created,Nora,,,15,,,15,comment,Synthetisieren,,
9b6232c3-5957-4cc3-81ca-0fc3a065c7e5,2024-12-24T01:28:00.000Z,1,5,Solution Design,0,5,,created,Levi,,,49,,,75,comment,Synthetisieren,,
f12f946b-3b7e-437c-a74a-5ab3c94240f2,2024-12-24T01:35:00.000Z,2,5,Prototype Description,0,5,,uploaded,Ethan,,,45,"Wireframe of the mobile app's onboarding flow, focusing on simplicity.",,,video,Synthetisieren,,2024-12-24T23:59:59.000Z
32ac5c97-23e8-4e85-b489-e56906b0ecc3,2024-12-24T18:58:00.000Z,2,4,Design Thinking Process,0,4,,played,Finn,,,71,,,,video,Synthetisieren,,2024-12-24T23:59:59.000Z
f906367b-2071-4357-b897-f1a5301115fc,2024-12-24T18:59:00.000Z,2,4,Design Thinking Process,0,4,,paused,Finn,,,71,,,,video,Synthetisieren,,2024-12-24T23:59:59.000Z
5048dcf5-ffdb-4424-8653-6ecb2c4799f1,2024-12-24T19:00:00.000Z,2,4,Design Thinking Process,0,4,,seeked,Finn,,,71,,,,video,Synthetisieren,,2024-12-24T23:59:59.000Z
c77aae6f-a22f-49a0-8799-ce281342abaf,2024-12-24T20:24:00.000Z,2,5,Prototype Description,0,5,,viewed,Mira,,,,,,,media,Synthetisieren,,2024-12-24T23:59:59.000Z
917e1c97-4676-4112-b68e-421006a701da,2024-12-24T20:51:00.000Z,1,4,Data Collection & Analysis,0,4,,read,Nathan,,,,,,,dataset,Analysieren,,
fb8ea998-577f-40e9-8f1a-8dd000d62b0b,2024-12-24T22:28:00.000Z,1,5,Solution Design,0,5,,uploaded,Cora,,,141,Diagram of the modular AI sorting system with labeled components.,,,video,Synthetisieren,,2024-12-24T23:59:59.000Z
82d86610-2f2e-4d48-ab57-207fc3959211,2024-12-24T23:00:00.000Z,1,2,Literature Review,1,2,submitted,submitted,Lina,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
51a98d31-a54a-43be-a96f-a08eb8db0a07,2024-12-24T23:00:00.000Z,2,5,Prototype Description,2,5,submitted,submitted,Mira,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
ea6a19a8-5694-456a-8d75-f011aed901eb,2024-12-24T23:00:00.000Z,1,2,Literature Review,1,2,submitted,submitted,Theo,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
9e0a7082-d2e5-441c-900c-c8a162998dcb,2024-12-24T23:00:00.000Z,2,3,Literature Review,1,3,submitted,submitted,Iris,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
9ac35905-9cad-4439-987e-294eba849df0,2024-12-24T23:00:00.000Z,2,3,Literature Review,1,3,milestone,created_milestone,Iris,Milestone created,,,,,,project,Analysieren,,2024-12-24T23:59:59.000Z
9e371e09-e314-4a98-9b9c-46cac39a8048,2024-12-24T23:00:00.000Z,1,3,Research Methodology,1,3,submitted,submitted,Owen,,,,,,,section,Sonstiges,,2024-12-24T23:59:59.000Z
9b045ae4-2f75-4433-bee6-0448d8f8effe,2024-12-24T23:00:00.000Z,1,3,Research Methodology,1,3,milestone,created_milestone,Owen,Milestone created,,,,,,project,Sonstiges,,2024-12-24T23:59:59.000Z
5e6df9d5-7dda-45d6-9aec-2c42c4f258c4,2024-12-24T23:00:00.000Z,2,3,Literature Review,1,3,submitted,submitted,Nora,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
5c54b234-6c62-4b43-8d37-ec69d0be9c86,2024-12-24T23:00:00.000Z,2,3,Literature Review,1,3,milestone,created_milestone,Nora,Milestone created,,,,,,project,Analysieren,,2024-12-24T23:59:59.000Z
bc1df34f-8a0a-4df0-817a-7657447f2bee,2024-12-24T23:00:00.000Z,1,6,Prototype & Testing,2,6,submitted,submitted,Mason,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
c222d1b4-4fa1-4c77-8a22-50e745baa6de,2024-12-24T23:00:00.000Z,2,4,Design Thinking Process,2,4,submitted,submitted,Mason,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
71b51d7f-a652-4b74-b9fb-de22bb0ffd31,2024-12-24T23:00:00.000Z,1,5,Solution Design,1,5,submitted,submitted,Zoe,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
3a8bb8b8-f9e5-478e-9492-0679c3ba637e,2024-12-24T23:00:00.000Z,1,5,Solution Design,1,5,milestone,created_milestone,Zoe,Milestone created,,,,,,project,Synthetisieren,,2024-12-24T23:59:59.000Z
880d8e3b-ec98-4943-8227-3c502bcf39a5,2024-12-24T23:00:00.000Z,1,3,Research Methodology,1,3,submitted,submitted,Lucas,,,,,,,section,Sonstiges,,2024-12-24T23:59:59.000Z
bed9516f-bd79-42ad-9341-d9be5d2cc0a8,2024-12-24T23:00:00.000Z,2,5,Prototype Description,2,5,submitted,submitted,Chloe,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
19b4fe32-4604-4c21-bd3f-c6db8bb504f5,2024-12-24T23:00:00.000Z,2,5,Prototype Description,2,5,milestone,created_milestone,Chloe,Milestone created,,,,,,project,Synthetisieren,,2024-12-24T23:59:59.000Z
e8623416-126b-464b-85df-bdd01881feb5,2024-12-24T23:00:00.000Z,1,4,Data Collection & Analysis,2,4,submitted,submitted,Caleb,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
0184a977-4443-404e-95bd-b2cd76fd8992,2024-12-24T23:00:00.000Z,2,3,Literature Review,1,3,submitted,submitted,Caleb,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
02692702-f628-4e08-a613-7ddd6bb8e098,2024-12-24T23:00:00.000Z,2,2,Stakeholder Analysis,1,2,submitted,submitted,Mila,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
9c1abbf1-f0b6-458d-a8c2-ee2df7a88661,2024-12-24T23:00:00.000Z,2,4,Design Thinking Process,2,4,submitted,submitted,Ryan,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
ea422787-5a91-4de5-82a5-da377b789041,2024-12-24T23:00:00.000Z,1,3,Research Methodology,1,3,submitted,submitted,Isaac,,,,,,,section,Sonstiges,,2024-12-24T23:59:59.000Z
27bb8685-65d5-4de2-99b2-047197d780e6,2024-12-24T23:00:00.000Z,1,3,Research Methodology,1,3,milestone,created_milestone,Isaac,Milestone created,,,,,,project,Sonstiges,,2024-12-24T23:59:59.000Z
7581039d-8412-43bf-81d8-677411986d92,2024-12-24T23:00:00.000Z,2,4,Design Thinking Process,2,4,submitted,submitted,Julian,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
e78db2e5-ca68-4d0e-a7a7-30adb4069730,2024-12-24T23:00:00.000Z,1,5,Solution Design,1,5,submitted,submitted,Ethan,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
1b5bfdb4-382e-47c4-898d-474c63113193,2024-12-24T23:00:00.000Z,1,5,Solution Design,1,5,milestone,created_milestone,Ethan,Milestone created,,,,,,project,Synthetisieren,,2024-12-24T23:59:59.000Z
2e9a662e-d0a4-4565-9931-266d9ab07343,2024-12-24T23:00:00.000Z,1,3,Research Methodology,1,3,submitted,submitted,Sofia,,,,,,,section,Sonstiges,,2024-12-24T23:59:59.000Z
4cc58cdd-e45c-46a2-8550-887ccf2579b4,2024-12-24T23:00:00.000Z,1,3,Research Methodology,1,3,milestone,created_milestone,Sofia,Milestone created,,,,,,project,Sonstiges,,2024-12-24T23:59:59.000Z
5739058a-9b7d-4cac-8522-2cbe7d11b38f,2024-12-24T23:00:00.000Z,2,3,Literature Review,1,3,submitted,submitted,Levi,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
0ae58848-95e3-40f4-9e7d-8edbe239bb45,2024-12-24T23:00:00.000Z,2,3,Literature Review,1,3,milestone,created_milestone,Levi,Milestone created,,,,,,project,Analysieren,,2024-12-24T23:59:59.000Z
73eecef9-9c09-4288-8be6-1cc9782fcecd,2024-12-24T23:00:00.000Z,1,6,Prototype & Testing,2,6,submitted,submitted,Jade,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
0f9d4caf-9f2b-44ba-8938-ea2e00e6988b,2024-12-24T23:00:00.000Z,1,6,Prototype & Testing,2,6,milestone,created_milestone,Jade,Milestone created,,,,,,project,Synthetisieren,,2024-12-24T23:59:59.000Z
9811e77b-5090-4107-8188-b8547f48d495,2024-12-24T23:00:00.000Z,2,4,Design Thinking Process,2,4,submitted,submitted,Jade,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
c08e280c-7d64-4e15-83d1-123f3c6e744e,2024-12-24T23:00:00.000Z,2,3,Literature Review,1,3,submitted,submitted,Kai,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
7949b5d5-ef05-4a49-89eb-90e7cb2ed9e1,2024-12-24T23:00:00.000Z,2,3,Literature Review,1,3,milestone,created_milestone,Kai,Milestone created,,,,,,project,Analysieren,,2024-12-24T23:59:59.000Z
5ecc0340-2c80-46c2-ad71-70c2d04c6e49,2024-12-24T23:00:00.000Z,2,4,Design Thinking Process,2,4,submitted,submitted,Kai,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
1616e01d-eb00-4286-bdd8-bd520beaf18d,2024-12-24T23:00:00.000Z,1,3,Research Methodology,1,3,submitted,submitted,Skye,,,,,,,section,Sonstiges,,2024-12-24T23:59:59.000Z
68320c5c-4abf-4ddc-8c93-efe244fefd2f,2024-12-24T23:00:00.000Z,1,3,Research Methodology,1,3,milestone,created_milestone,Skye,Milestone created,,,,,,project,Sonstiges,,2024-12-24T23:59:59.000Z
a76ab8be-a9c4-45d0-98f1-4ebe769f1c6c,2024-12-24T23:00:00.000Z,1,5,Solution Design,1,5,submitted,submitted,Skye,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
55fe6b4d-db58-405e-bae1-7c8dc4c9ac21,2024-12-24T23:00:00.000Z,1,5,Solution Design,1,5,submitted,submitted,Ivy,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
b6877a40-6611-46ad-894b-2dc1f915c39f,2024-12-24T23:00:00.000Z,1,5,Solution Design,1,5,milestone,created_milestone,Ivy,Milestone created,,,,,,project,Synthetisieren,,2024-12-24T23:59:59.000Z
519eb9bd-6990-4046-8eb5-2eee757fad9e,2024-12-24T23:00:00.000Z,2,3,Literature Review,1,3,submitted,submitted,Arlo,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
41a755f3-6f20-4a56-b88d-717932216b26,2024-12-24T23:00:00.000Z,2,3,Literature Review,1,3,milestone,created_milestone,Arlo,Milestone created,,,,,,project,Analysieren,,2024-12-24T23:59:59.000Z
3bcd685b-799e-4122-a9d6-2cbd648f9a78,2024-12-24T23:00:00.000Z,2,4,Design Thinking Process,2,4,submitted,submitted,Arlo,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
110f5fff-d187-4173-bed9-8467241c6028,2024-12-24T23:00:00.000Z,1,6,Prototype & Testing,2,6,submitted,submitted,Nina,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
ca1f5b79-0d78-456e-9fb9-3fba1c30865e,2024-12-24T23:00:00.000Z,2,4,Design Thinking Process,2,4,submitted,submitted,Nina,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
8d5b92b1-897c-4a12-a0b1-4067252b239d,2024-12-24T23:00:00.000Z,2,5,Prototype Description,2,5,submitted,submitted,Nina,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
0b7805ac-5dd9-4c35-af82-8511c59f91e7,2024-12-24T23:00:00.000Z,2,5,Prototype Description,2,5,milestone,created_milestone,Nina,Milestone created,,,,,,project,Synthetisieren,,2024-12-24T23:59:59.000Z
9930cfbf-563a-4ac4-b93c-778fac0c2414,2024-12-24T23:00:00.000Z,2,4,Design Thinking Process,2,4,submitted,submitted,Finn,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
ce9fc7f6-10f3-40e9-99f1-949989032c1c,2024-12-24T23:00:00.000Z,2,4,Design Thinking Process,2,4,submitted,submitted,Leo,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
cdb3ef37-c0be-42d9-bf9c-a1c928386bec,2024-12-24T23:00:00.000Z,1,3,Research Methodology,1,3,submitted,submitted,Maya,,,,,,,section,Sonstiges,,2024-12-24T23:59:59.000Z
d2e150cb-bafb-41a2-81ad-b96b91fd7c55,2024-12-24T23:00:00.000Z,1,3,Research Methodology,1,3,milestone,created_milestone,Maya,Milestone created,,,,,,project,Sonstiges,,2024-12-24T23:59:59.000Z
3fb55458-b94a-4004-9c05-aea1048346a4,2024-12-24T23:00:00.000Z,1,5,Solution Design,1,5,submitted,submitted,Maya,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
9dbc3af9-ab76-4f2c-8071-3f4ffef81464,2024-12-24T23:00:00.000Z,2,5,Prototype Description,2,5,submitted,submitted,Omar,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
d65035ea-faf9-4ca3-921e-fe77848ec8ab,2024-12-24T23:00:00.000Z,2,5,Prototype Description,2,5,milestone,created_milestone,Omar,Milestone created,,,,,,project,Synthetisieren,,2024-12-24T23:59:59.000Z
4675ea4b-3546-4848-9dcd-18ae7d346528,2024-12-24T23:00:00.000Z,1,5,Solution Design,1,5,submitted,submitted,Clara,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
64d78c76-7d96-43df-955a-98d74790c188,2024-12-24T23:00:00.000Z,1,5,Solution Design,1,5,milestone,created_milestone,Clara,Milestone created,,,,,,project,Synthetisieren,,2024-12-24T23:59:59.000Z
d0ad99a7-73d9-4dc3-99eb-74c0050fd7dc,2024-12-24T23:00:00.000Z,2,5,Prototype Description,2,5,submitted,submitted,Felix,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
be4c94ce-1506-462a-9bbc-7346191f05b0,2024-12-24T23:00:00.000Z,2,5,Prototype Description,2,5,milestone,created_milestone,Felix,Milestone created,,,,,,project,Synthetisieren,,2024-12-24T23:59:59.000Z
f3616d5d-0959-4d7b-9618-a0f28ef77cf2,2024-12-24T23:00:00.000Z,1,4,Data Collection & Analysis,2,4,submitted,submitted,Emma,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
0a17e27e-ad78-4c2f-984d-6e387ab05112,2024-12-24T23:00:00.000Z,2,3,Literature Review,1,3,submitted,submitted,Hugo,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
b7aeb857-6a71-44fd-8c9b-68a6c1f17a2b,2024-12-24T23:00:00.000Z,2,3,Literature Review,1,3,milestone,created_milestone,Hugo,Milestone created,,,,,,project,Analysieren,,2024-12-24T23:59:59.000Z
244e272c-50c9-473c-a7e1-fb7a57f14c23,2024-12-24T23:00:00.000Z,2,5,Prototype Description,2,5,submitted,submitted,Hugo,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
7bf43227-ca14-4d22-9ca8-c5621c6a86b5,2024-12-24T23:00:00.000Z,1,2,Literature Review,1,2,submitted,submitted,Ben,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
fa5260b0-0de1-4635-8bb6-734d3e727bfe,2024-12-24T23:00:00.000Z,2,5,Prototype Description,2,5,submitted,submitted,Lucy,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
48d275a0-dd73-4ef2-930b-42943414977f,2024-12-24T23:00:00.000Z,1,5,Solution Design,1,5,submitted,submitted,Mia,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
